edge_nodes,edge_id,random_value
0;3;4547;936;137;74;1803;11;9455;15;1967;19;20;85;22;52;14878;63,14833,1.3630365520334398
224;1;160;69;5;295;16971;988;1421;15;16;17;18;20;85;22;60,16926,8.58751338386363
0;1;3;4;5;3460;10;12;2084;46;49;1079;58;60;61;66;3522;713;1905;1275,3477,7.835860942242902
0;4578;135;103;71;138;11;1933;24655;17;1521;81;53;22;21;4155;61;62,24610,0.7852582771726158
3686;263;8;838;7;875;139;11;13;15;14;17;19;83;21;181;2455,3641,4.0186961703526425
66;132;4;774;7;72;8968;74;47;17;3314;21;22;60;23773;62,23728,9.235083410720119
6531;69;5;6;263;70;11;5739;14;15;16;1298;51;1171;22;58;61;63,6486,1.1718496536018985
65;3;99;5;1060;102;72;9;4;294;605;8622;15;16;210;82;441;573,8577,4.4186482354785115
2;163;5508;389;841;10;12;9709;47;83;20;21015;13436;126;63,20970,1.7000747861758825
512;2688;66;3270;9;10;76;14;49;81;19;8660;20;84;53;15763;58,15718,0.10446958536017625
23424;0;4;13;16;18;19;20;48;14130;8754;58;62;81;15697;215;91;26224;24947;500;6261;10102,26179,8.693120005027666
0;2;4;5;14;1166;3598;5139;20;19;431;47;3030;2135;16218;94;4843;12147;119,16173,7.746540464532058
65;69;6;7;8968;12296;203;12;109;654;16;49;51;53;3800;249;5371,12251,2.5464154848618845
0;3231;134;8;137;12;13;15;16;50;19;5172;21;313;91;348;94;447,5127,2.661273807332086
2;4;144;19;21;4631;18209;49;50;53;4151;58;6335;69;15833;94;105;22377;364;5103;1918,22332,6.986029892673765
65;827;58;29863;13193;10;11;236;13;12559;50;4021;2712;6618;1179;190;19551,29818,3.583352673757303
0;4;10;13;15;24342;153;48;52;55;26808;56;6726;72;1496;89;729;94;500,26763,5.759742461747325
4;5;7;9;138;10;13;4622;1171;21;663;287;10284;47;4403;565;3027;85;94;245,10239,2.173042515536351
384;3;4;6661;5;2823;10;3726;16;17;18;19;21;22;48;69;81;6108;94;5731;3174;104;109;1268;244,6616,4.471250509320673
1;2;7;12;140;14;271;143;15;20;13087;174;47;48;50;25399;60;190;726;2652,25354,8.761136193295366
0;130;12;13;15;16;19;21;547;46;57;63;7235;79;80;2524;226;7785;114,7740,2.4252640589553423
65;162;2;6;486;72;359;12;590;14;48;13106;51;13366;920;60;477,13321,3.567187216058214
384;1;69;6;70;8;9;10;75;77;13;82;53;22;55;311;190;10271,10226,6.628601160808146
0;1;2;3;66;132;2822;7;76;46;239;50;19;20;21;22;18;126,2777,4.021583115235799
1;2;2818;4;134;19;20;6047;4398;49;50;53;60;988;348;99;613;120;249;126,6002,0.619880129497602
64;65;2;3;196;8;10;15;16;1298;19;20;21;22;5721;154;1051,5676,6.821760048039827
0;353;2;3971;65;5539;7;2951;19816;8397;19600;19;84;53;279;1595,19771,3.4174001928778672
0;1;121;3;185;69;644;9;10;76;14;947;5044;21;56;153;7384,7339,1.2535843281590708
65;353;6819;4;1;8;941;14;80;49;18;19;20;22;10936;154;2175,10891,9.33867921498933
4;138;11;13;2959;16;14352;18;21;22;2581;46;49;63;1471;70;1756;1000;15855;6771;117,15810,2.7499943861062537
0;1;4;8;142;783;7699;6439;1585;50;51;52;60;65;74;76;213;19939;26597;109,26552,5.446461049378679
3;100;69;8;201;429;14;175;50;21;1495;60;62,1450,0.7511356816053616
1;2;4;5;7;9;12;13;17;18;46;439;183;59;69;584;80;85;20702;736,20657,0.5642838330647615
64;1;65;13155;121;11621;2598;5191;9;429;145;17;18;20;21;5628;409;380,13110,7.744629393004077
64;288;2;228;69;6;17286;421;4;18987;13;1965;590;7508;21;62,18942,8.87343163166391
1408;6;9;272;13717;151;2602;174;46;15289;59;66;71;72;1737;331;9174;109;114;120,15244,5.778754412774562
2;3;5;2438;7;522;15;16;18;149;2583;2585;46;50;55;58;18747;1487;81;108;4080;4597,18702,0.5834416590019231
65;1;228;7;103;9;218;13;46;14;142;17;16;19;49;86;150;154,183,7.810233933958521
1;2;10;141;657;5522;15650;48;49;50;11455;66;12629;1241;9059;2408;2416;10995;757;1018,15605,0.138333083561879
2;19846;8;1033;9;17;5017;1562;3104;21163;46;54;56;62;72;98;106;3309;623;113,21118,7.171414028675071
0;23649;2;5347;17088;6;9;74;11;1356;3309;14;24654;1616;210;19;60;63,24609,8.873676452928287
65;4;5;70;10;941;14;2318;238;25905;146;115;51;85;726;568;63;959,25860,6.1287104923254265
0;1;2;70;7;2632;46;431;14;49;18;19;8785;21;4854;280,8740,6.302540987602575
2;3;8;15;16;18;280;414;164;170;52;63;70;74;213;91;18912;109;380;22911,22866,4.402121991872205
2;131;8;137;138;12;17188;173;46;49;51;52;54;55;59;333;219;233;1385,17143,4.359554305601598
6;9;12;17;7185;20;21;795;2081;2084;15533;48;53;708;69;1623;17243;1504;229;109;2811;124,17198,1.8437043797305652
1;900;9;10;13;15;18;20;13973;687;48;50;54;56;213;7383;103;117;249,13928,5.769821942796582
65;3;4;69;70;56;12;28079;16;49;145;177;84;19;55;2520;58;21022,28034,7.667682085555113
19780;869;8;105;138;239;47;15;18;50;49;501;22;16;20852;219;60,20807,4.370392745101261
1;2;6;167;295;3368;10;9;29258;109;7855;16;145;81;3219;22;2742;505,29213,1.0058156539044283
3;6;10;4747;141;19;21;6819;174;19758;48;55;58;66;13125;76;1121;106;2419;118,19713,3.459220253709112
1;69;229;2632;1738;588;108;1102;592;17;18;114;20;53;5978;126;1535,5933,2.916469011323777
132;5;6;12294;8;16;21;22;3992;48;49;50;51;57;62;64;69;70;7521;1767;249,12249,9.598954160946684
1408;64;4;70;6;18247;138;1643;46;14428;16;19;14197;21;55;122;188,18202,4.460823141114419
4;13;4622;15;6800;17;4626;1167;14;21;22;163;1443;1447;566;69;8394;724;343;91;29534,29489,1.681504483012971
0;1504;99;69;5;70;8;3788;48;81;49;19;340;50;17;51;926;446,3743,8.27269927644503
0;130;6;10;13;14;16;17;12705;49;50;438;721;84;87;89;100;125;3199,12660,4.619775422212983
1;130;2;69;70;7;428;13;46;17;50;22;58;60,383,9.664931082547275
97;2;1;644;4;8;105;138;11;12;622;47;15;563;22;8759;568;94,8714,1.7197340676568496
0;65;23779;485;11;173;5678;14;16;1521;114;19;111;119;474,23734,1.9622383486902228
65;8387;4;5;136;9;10;75;4107;941;109;60;81;17;9464;59;27740;62,27695,7.364481083824241
2;131;7;11;13;16;18;4010;47;55;702;190;193;6473;4053;214;224;101;4205;20079;1909,20034,5.250459125039243
1;2;129;4;6;8;11;12;18;19;20;21;49;691;60;2754;86;106;109,2709,8.43829066395867
0;2;4;6;8;522;11;25359;273;20;149;22;6044;50;691;565;63;65;83;112;113,25314,6.0811262578801255
1;2;4;6;8;9;11;12;14;16;17;21;22;48;50;55;58;70;120,75,8.478378608992308
0;1;2;66;8;3305;10;204;12;3697;18;819;691;85;22;21240;190;4312,21195,6.296946114975215
8;4744;10;12;13;14;14505;555;55;18487;59;65;86;226;14050;622;111;114;633,18442,2.6006467504265807
0;2;7;16;17;20;22;160;805;53;702;64;5321;4689;82;1380;4070;1000;4329;5484,5439,0.6282973601459241
64;260;7;332;13;14;46;720;401;49;51;2767;149;22;55;88;153;21,2722,0.8110644096962205
0;1;2;131;4;5;6;1303;153;21659;12849;56;58;61;63;1102;4951;857;102,21614,1.257445980528078
64;708;5;4485;5797;8;135;21642;11;46;81;20;22;55;153;58,21597,4.744376559570679
0;98;3;66;5;135;9;74;46;16303;18;6547;9812;1365;53;85;21;314,16258,2.1310958081844458
65;1;1059;676;4165;71;13991;11;12;46;15;4208;49;50;19;85;190,13946,7.957080808297374
1;2;675;359;5703;4988;12619;13;941;2637;14;16;11085;114;46;22;4572,12574,2.8511536447904993
14080;5;11;2443;13;19;22;153;294;687;48;50;55;190;63;4547;11491;15595;2540;14063,15550,3.9564662867532885
64;129;1;611;4;5;8;9;76;16;49;50;20;117;55;376;62,566,0.9295022516613272
6;7;8;13;16;17;144;19;283;11059;53;58;66;70;3911;474;1120;750;1649;125,11014,7.3205388923784565
0;65;1;99;4;1509;69;10;15;48;17;50;18;1619;21;87;57;60,1574,4.173382497459679
1;2;3;4196;69;5;5601;7;9;11;13;7087;145;51;1079;3513;190,7042,3.347358469536832
3;5;2824;9;12;2061;13;16;17;21;22;2349;52;55;59;64;72;86;94;232,2779,6.877500984305195
129;2;3;4;17;20;21;278;1452;173;53;66;4165;72;75;21071;82;87;3686;1768;106;107;108,21026,9.818717341067032
132;8;10;11;141;6670;527;17;21;160;289;3506;308;55;63;198;200;27475;471;2521;486;1000;117;4471,27430,8.321749934260867
1;2;772;4;16134;7;9;11;19;291;48;49;50;308;185;69;15693;86;616;241,16089,9.243686096239577
512;2;8;12;14;17;22;2071;1180;8095;429;10541;23472;55;56;81;85;13033;620,23427,0.0993721020156102
610;4;7332;22682;776;9;10;25131;750;6798;113;595;1044;85;57;58;95,25086,1.779169992927525
0;1;2;5;6;3337;14;16;20;5526;811;47;945;49;1203;60;62;18381;742,18336,8.135779613644013
0;1;19073;3721;10;11;12;526;10512;19;4125;290;9388;818;442;17213;708;76;8916,19028,1.5875320308407537
0;2;4;10;11;139;16;18;5025;553;173;55;66;69;3147;211;2391;615;117,4980,4.775983099933977
0;3;99;421;6;72;3240;11;204;12;14;47;49;18;19;5267;375;442,5222,2.8642964175765084
0;3;1286;6;7;9;1418;12;13;17;19;22;158;50;52;1205;62;63;101;116,1373,2.9056376682414484
5505;4;9;10;11;12;13;14;783;913;19;22;672;49;50;84;86;103;887,5460,6.485787853022079
25760;2212;69;11;15;79;80;7378;19;4851;3889;55;12121;2138,25715,2.8389732336769047
1;9;11;139;13;15;289;17185;294;46;49;60;1347;73;11468;2509;4433;491;111;114;13556,17140,8.080347447123907
58;133;6;70;8;6919;325;15785;15;13328;112;82;18;276;1754;2522;59;3932,15740,3.830957385402506
2;66;2245;69;10791;8;14;622;17;18;52;116;22;17942;89;60;2877;7135,17897,9.191779392474725
2;647;10;652;14;15;18;20;21;153;669;46;53;55;7225;65;29654;224;618;247,29609,5.081780211259725
64;1;2;5;197;7;941;47;6256;49;19;22;1146;190;63;222;15487,15442,3.729483722193602
1;3;4;10;11;651;13;16;18;22;162;47;49;51;310;58;66;100;634;126,606,9.08284536202045
1;21636;7;1193;11;12;46;569;16;17;51;276;10804;409;9563,21591,7.112547763891062
3;4;169;10;1225;13;47;817;50;1492;53;86;21;25912;58;63;158;1791,25867,5.036643342043837
64;66;2;132;3815;9;13;46;15;24687;1779;20;53;12148;56,24642,2.5623857878511656
192;1;66;100;10;14;80;305;22194;19;84;180;29146;60;61;62,29101,8.654698673726108
4;9;15;19;20;2338;47;2866;53;58;64;70;10698;76;229;104;10093;25325;9720,25280,0.012999685639430991
64;2;58;13064;8156;144;16;83;1171;116;22;21;2104;154;91;60;61,13019,6.928998740606904
0;13;150;21292;46;48;51;60;64;65;26433;3012;18378;80;85;6103;24919;94;622;114,26388,4.943139305504307
1;6;9734;12;5394;4755;149;164;9638;47;27696;50;3507;55;568;66;71;7118;110,27651,5.605356781980927
13091;6;8;5196;109;46;12;16;17;15;115;14;153;58;6363;3326,13046,3.3992532928156005
6;7;4745;10;13;14;17;18;20;21;50;2486;185;59;1597;65;4164;6225;214;5242;509,6180,3.9388180963198414
1;2;3462;7;8;17;21;7325;48;17715;55;58;59;64;66;584;3658;205;86;500,17670,7.460664119766096
0;3;4;263;8;9;16;17;18;20;22;3352;2727;55;72;584;729;94;99;127,3307,2.960740161336605
160;3;260;69;963;9993;14;913;722;19;20;113;22;86;21;281;58,9948,2.9534434343438134
0;4;7;13;14;17;18;4888;152;49;58;63;69;86;347;6500;106;627;5755,6455,6.786720853141484
2;70;8;233;6344;75;14;46;48;50;819;244;21;18;210;58;156,6299,3.9128873197985268
96;65;99;5;8;520;10;12;109;4912;18;19;20;22;247;20796;63,20751,3.2945329586521632
0;65;16387;3512;9;11;13;3119;624;47;220;85;86;87;22520;21;314;4412,22475,3.6104444835476412
3;522;9871;20;2198;2473;46;47;49;51;52;15669;1976;59;827;88;94;6368;97;122,15624,9.301975700229892
1;3;7;11;12;19;20;2971;421;1845;1079;58;64;463;99;103;363;6513;757,6468,8.064377660586198
13827;132;4;5;6;9;10;139;17;18;2087;23719;4393;46;51;58;60;6618;126,23674,7.464517760511642
3;6;11;12;13;16;19;17048;669;1449;48;176;58;64;66;706;2638;978;83;8945;121;22522,22477,1.017058509991069
1;10;15;19;20;920;2206;929;1059;46;52;6459;581;85;1237;99;100;101;109,6414,7.700148430165776
3;5;72;8;1480;12;13;334;78;16;49;12429;19;3095;85;55;60,12384,9.827256013711398
288;2;226;4;69;5;7;8;10;2926;46;47;48;51;342;13014;1880;319,12969,5.729087678952737
64;65;803;24388;9;618;12;14;84;52;22;214;4664;27828;58;126;1310,27783,1.5794107397697843
0;9;139;13;15;153;25252;684;300;49;51;442;58;60;4289;65;69;73;86;24800;109;13433;9981,25207,9.974985880834645
256;1665;8;9;13;19;21;154;16547;50;52;451;72;85;3166;736;103;236;126,16502,5.234485159569898
27776;9;10;14;15;22;12694;792;287;50;55;58;59;70;71;2252;81;213;94;228;15085;376,27731,0.7195274186359946
3336;1033;13;1038;16;531;294;50;4021;55;60;63;841;332;15181;29902;82;94;21487;5373,29857,1.525496585522037
0;1;2;3648;2820;105;76;108;46;12;19;20;214;374;569;475;60;94,3603,8.262979395884146
3;5;6;9;6028;13;15;22;5155;168;46;47;50;180;55;61;450;210;83;863,5983,9.016623835746858
1;3;5;6;14;16;17;21;22;1568;46;49;51;53;569;64;24015;86;726;10330;98;109;18173,23970,6.8797727092880745
0;387;4;132;5;8;9;10;11;12;19;20;22;48;190;78;340;596;94;639,594,1.3756429796177339
1;4;10;14;19;21;8733;164;51;569;60;190;3008;65;72;79;8784;2015;99;229;1146,8739,6.3576354592445465
3;4;70;230;9;12;8013;15;914;85;3350;55;568;501;278;1275;701,7968,1.2066324015902097
2;3;6;7;11;18;19;22;4779;46;48;49;50;65;66;70;334;719;122,4734,0.5150419804144002
0;5;8;10;14;2926;17;49;83;113;563;1425;2967;280;4338;381;895,4293,5.476004290397224
384;0;130;5;6;11;13;20;22;3232;50;51;20921;6213;69;74;18526;9444;1650;125,20876,3.223500529342358
1024;8;9;522;11;12;19;3995;16542;50;2485;13877;76;84;483;228;16742;1006;2033;253,16697,2.935297855342305
0;385;4866;9;11;14;17;21;280;50;52;2746;60;1216;65;321;71;2889;85;8814;9713;1909;1277,9668,0.45245641260290403
2;8;10;138;17;20;22;164;302;52;181;55;69;326;16713;9165;84;98;2151;3706,16668,7.515589145320215
2;4996;4;6;9;139;655;178;51;19;18;22;55;63;18014;95,17969,3.988113772229549
1;2;3;132;5;9;11;14;15;17;20;51;58;60;61;319;452;2117;80;99,2072,2.9729241481599855
1;3;99;778;12;141;2895;1104;49;47;3056;94;55;569;62,3011,1.6880133537776454
2;2467;4;6;8;73;9;12;5101;14;15;560;14098;6901;55,14053,8.594013065321256
3;69;7;72;10;4556;2382;6158;16;49;50;19;20;466;83;22;62;63,6113,0.8389451094005518
1089;2;290;69;233;10;9;27436;47;16;18;19;52;20;86;792,27391,7.493617933154461
0;2;3;772;13;17;657;22;553;4395;303;48;185;63;11969;69;1781;634;125,11924,6.0689396694932345
0;1;418;69;9;109;751;48;17;2226;16;111;2805;247;504;216,2760,0.0015361110850353743
5;6;7;11;12;16;19;20;22;417;941;2607;55;192;14787;73;214;18918;236,18873,7.5693826856992725
130;4;134;6;13;5902;18;20;21;22;669;48;436;52;56;58;71;214;4826;99;2811,5857,6.680312165150849
0;1;16257;4;7;8;17;4370;21;436;58;711;75;8526;84;3413;91;8668;94;6264,16212,5.570992441346373
1;2;5;297;10;109;14;4335;2159;271;50;51;500;52;22;25911;63,25866,2.298343978262063
224;65;258;3;6;71;8;3946;490;652;12;875;47;2064;17;210;9846;1242,9801,1.6358881281246174
256;1;2;14;18;19;48;305;50;52;53;55;62;69;72;80;85;4191;8552;873;3564;114,8507,2.127483072671248
1222;72;8;47;111;721;338;22320;84;629;86;85;281;540;2749,22275,2.1156223641097824
257;4;5;5991;11;48;49;18;17;1908;25749;28818;153;154;22489,28773,5.091919971509531
22368;1;2;6;9;10;12;314;24559;16;48;82;25873;21;89;122,25828,3.3393127085082552
65;385;3;4;580;7589;20775;8;72;108;48;1200;25904;20147;52;21;184,25859,2.225459886978479
29824;8162;803;5;7;72;10;109;46;18;50;117;55;5497;542;19551,29779,1.871154203656884
2;6;12;13;20;21;151;8096;161;49;563;55;8020;94;26464;1775;114;247;122,26419,1.8537196847350956
1;2;4;7;10;11;12;13;17;19;2196;160;164;48;60;76;79;88;91;94;10469;2028,10424,4.70066854182104
257;14;17;22;166;18607;49;50;53;10806;60;316;28736;70;81;6609;20311;1882;94;3323,28691,1.1731730631948967
1;6;8;136;139;658;19;18;149;1446;1447;1834;46;49;51;52;184;61;3661;84;19447,19402,8.700890418561473
4480;3;5;135;8;5132;13182;19;20;51;54;16058;62;3902;65;15813;79;215;94;228;627;634;126,16013,7.787710659881056
0;6;4359;2495;17;18;49;81;53;22;19;280;58;63,4314,5.839704682411027
