id,source,target
10763,3588,7271
10764,9890,9609
10765,7498,1814
10766,9419,8049
10767,4072,5866
10768,9540,8713
10769,7401,7037
10770,8935,9142
10771,1743,5723
10772,1016,1674
10773,309,2988
10774,1725,9587
10775,9605,6224
10776,2306,8001
10777,9139,1394
10778,2980,9832
10779,2067,2991
10780,1464,8203
10781,6136,8138
10782,9499,3065
10783,4651,2788
10784,9143,3450
10785,6337,5
10786,7500,6161
10787,2653,1840
10788,6229,2710
10789,2413,6896
10790,6354,2531
10791,3588,3432
10792,2049,7119
10793,3755,2473
10794,4933,8487
10795,9236,9949
10796,7818,7166
10797,5369,2754
10798,4487,5017
10799,4871,6183
10800,6337,4984
10801,4322,7589
10802,2629,8354
10803,548,2900
10804,5613,6971
10805,617,8483
10806,2049,2582
10807,43,9703
10808,3029,5382
10809,8477,7947
10810,8050,1391
10811,1244,252
10812,7950,8755
10813,7468,1039
10814,7793,5199
10815,4285,9280
10816,9918,635
10817,9944,6080
10818,3320,3032
10819,7929,4290
10820,6222,9436
10821,731,3349
10822,4816,1535
10823,7186,5228
10824,9398,3134
10825,5565,9996
10826,7897,2632
10827,6924,3780
10828,521,9301
10829,8913,7048
10830,9865,1662
10831,8433,4414
10832,3593,9220
10833,1458,5939
10834,9747,9588
10835,1176,4088
10836,6222,6234
10837,4985,2860
10838,8000,7913
10839,4439,4971
10840,7458,9583
10841,8439,4337
10842,2711,2560
10843,6231,9523
10844,4871,4857
10845,731,7447
10846,5187,3469
10847,2016,3459
10848,3778,6651
10849,5412,6758
10850,3273,8811
10851,7332,5807
10852,8643,9390
10853,4881,4059
10854,4628,8948
10855,4564,5356
10856,7226,3795
10857,7031,1137
10858,553,6989
10859,8381,1387
10860,6288,6919
10861,2049,3896
10862,4390,6319
10863,6099,558
10864,9092,9867
10865,9768,6984
10866,7083,8648
10867,469,8853
10868,4473,174
10869,5820,157
10870,974,1669
10871,9917,5633
10872,3504,6939
10873,8385,4909
10874,1988,5425
10875,1126,519
10876,3788,182
10877,6668,8962
10878,8608,6362
10879,1040,3513
10880,63,3002
10881,8993,9325
10882,9024,3284
10883,598,7339
10884,9548,3962
10885,6432,7320
10886,5514,3117
10887,8884,2980
10888,6038,2973
10889,6185,3794
10890,2480,8003
10891,899,540
10892,4263,5745
10893,2447,4213
10894,3246,9638
10895,4396,4549
10896,3443,3724
10897,8610,476
10898,3734,4875
10899,5632,9651
10900,1751,4168
10901,1530,3014
10902,6476,498
10903,5925,4579
10904,2285,243
10905,7772,8054
10906,7732,5973
10907,9559,8821
10908,8790,9628
10909,7302,7591
10910,936,3693
10911,2408,8476
10912,7797,8798
10913,2892,225
10914,2620,4402
10915,8847,8020
10916,152,7862
10917,9366,5415
10918,9602,9628
10919,1055,9524
10920,7233,7070
10921,8993,5209
10922,1518,7094
10923,4871,893
10924,1434,427
10925,1912,4671
10926,8610,6668
10927,7621,1707
10928,7906,3006
10929,1375,7764
10930,4185,2016
10931,9795,3281
10932,9030,9202
10933,3622,954
10934,5424,2869
10935,916,1416
10936,7864,7436
10937,7696,1985
10938,7435,6619
10939,8594,4725
10940,7302,5747
10941,8610,456
10942,9168,1060
10943,4442,3425
10944,6222,7631
10945,1116,3334
10946,2419,4470
10947,1458,6991
10948,9611,4205
10949,4752,5458
10950,1081,4008
10951,3383,8107
10952,7848,715
10953,4549,5732
10954,4105,2419
10955,3075,7932
10956,8257,729
10957,6222,7608
10958,309,3669
10959,4853,6704
10960,3559,8644
10961,5137,9738
10962,5600,6741
10963,6754,4754
10964,5416,9358
10965,2178,5110
10966,4786,6123
10967,4059,2686
10968,4726,5604
10969,3288,9107
10970,469,2150
10971,1295,5046
10972,8594,4652
10973,2954,8368
10974,2985,1774
10975,8294,3971
10976,3205,4029
10977,4035,8042
10978,8161,1321
10979,2531,5473
10980,9605,4363
10981,305,5087
10982,9271,2921
10983,4781,3791
10984,3995,2717
10985,5480,1315
10986,68,6218
10987,938,9990
10988,4388,9289
10989,8861,6884
10990,9346,5474
10991,9177,5556
10992,4537,1647
10993,9918,8836
10994,3655,1429
10995,1965,109
10996,5215,7685
10997,9681,5347
10998,9774,11
10999,3583,5957
11000,456,815
11001,1552,5817
11002,5697,4538
11003,3245,8962
11004,6222,2370
11005,1133,7629
11006,5783,6836
11007,8610,7803
11008,6222,8610
11009,8410,748
11010,6798,6921
11011,3158,6424
11012,8200,7095
11013,6057,6087
11014,5459,305
11015,102,9610
11016,9478,6299
11017,9484,4767
11018,9075,9695
11019,6428,3188
11020,4832,2713
11021,1429,8623
11022,7226,4641
11023,2915,3559
11024,2502,2049
11025,3836,7583
11026,2394,150
11027,3879,9318
11028,5477,6542
11029,4933,13
11030,3438,1103
11031,9880,6193
11032,731,2746
11033,1350,5225
11034,6189,7899
11035,7793,6516
11036,5830,1195
11037,6692,4348
11038,6531,8669
11039,5376,5406
11040,694,8145
11041,4958,7779
11042,4533,3853
11043,9168,1549
11044,3927,8417
11045,305,7780
11046,7084,7175
11047,4458,5395
11048,503,1349
11049,5009,6988
11050,3680,5851
11051,7121,4249
11052,6548,3615
11053,1842,7302
11054,1131,750
11055,1693,9873
11056,5835,9765
11057,3545,2200
11058,4245,564
11059,7093,7186
11060,803,5834
11061,7449,7986
11062,3559,69
11063,8610,7631
11064,5831,3593
11065,8758,625
11066,3990,7678
11067,1865,4809
11068,9383,986
11069,8450,8867
11070,1419,4820
11071,8761,4918
11072,1409,1611
11073,4131,324
11074,3389,5868
11075,4412,1983
11076,9521,7406
11077,2780,6095
11078,6798,692
11079,3523,9509
11080,9766,5494
11081,63,3729
11082,2796,4749
11083,9381,652
11084,3337,978
11085,242,1466
11086,1825,7514
11087,8926,644
11088,5697,4537
11089,3655,5039
11090,1342,1610
11091,3734,4456
11092,8060,6790
11093,5177,8980
11094,4481,569
11095,3008,929
11096,3738,6110
11097,5721,9781
11098,9865,6973
11099,6556,1960
11100,7990,6771
11101,7833,2343
11102,3409,5270
11103,6606,4210
11104,6968,2431
11105,5778,3089
11106,6567,29
11107,9465,1861
11108,6462,3758
11109,3943,7157
11110,902,8194
11111,9366,7703
11112,8774,3133
11113,7391,6402
11114,1190,3801
11115,5589,4684
11116,8775,4748
11117,2285,2731
11118,6624,2752
11119,6621,7717
11120,123,8903
11121,2599,2254
11122,7606,8489
11123,2557,513
11124,3952,7297
11125,5311,595
11126,9146,1293
11127,3418,8192
11128,242,581
11129,1350,668
11130,3169,1908
11131,9832,9982
11132,1220,7975
11133,7459,6086
11134,1184,1198
11135,1986,4736
11136,1197,5779
11137,6830,6934
11138,6262,5068
11139,6674,6464
11140,8935,4681
11141,2919,1940
11142,7459,3240
11143,2036,1084
11144,3726,4948
11145,3283,890
11146,7844,4351
11147,2435,2319
11148,9435,5115
11149,1024,3960
11150,101,1977
11151,4496,1539
11152,5764,4969
11153,7793,554
11154,63,5751
11155,8919,2670
11156,2044,2897
11157,550,1354
11158,7459,9486
11159,6337,5779
11160,5559,3293
11161,2038,3847
11162,9705,1890
11163,4448,8825
11164,806,5826
11165,6106,3375
11166,2049,2831
11167,3936,6926
11168,8424,4573
11169,4871,9373
11170,5552,3141
11171,5487,7316
11172,4396,2881
11173,4730,1181
11174,4388,4998
11175,9075,5757
11176,9626,8720
11177,8328,1645
11178,5850,7450
11179,3593,9928
11180,6546,1467
11181,8264,797
11182,6354,3422
11183,4862,2808
11184,2773,2416
11185,2730,8563
11186,3146,583
11187,7606,4101
11188,623,2679
11189,4680,9870
11190,6222,9447
11191,1128,1633
11192,9533,2849
11193,6898,8572
11194,5884,1227
11195,3274,6530
11196,8395,3150
11197,224,2207
11198,6813,1841
11199,6089,6883
11200,25,4683
11201,2515,476
11202,6054,543
11203,659,9161
11204,2132,2945
11205,1845,4815
11206,6544,4275
11207,643,2209
11208,1781,4751
11209,2408,9450
11210,6055,762
11211,4391,6023
11212,980,4295
11213,9705,5405
11214,727,8506
11215,9118,2454
11216,5831,4080
11217,606,1887
11218,9766,2891
11219,5831,8928
11220,6513,4170
11221,305,5671
11222,4198,3252
11223,8594,8985
11224,924,9380
11225,110,6787
11226,9084,9254
11227,6336,511
11228,4283,4458
11229,407,3097
11230,8684,1990
11231,528,9175
11232,6789,427
11233,4224,9862
11234,3214,9851
11235,7881,6417
11236,7627,3948
11237,7732,5577
11238,7190,8133
11239,727,8333
11240,111,3275
11241,3821,2165
11242,1086,3123
11243,7570,9545
11244,4185,5825
11245,7585,4958
11246,1833,6404
11247,7803,4381
11248,3908,4503
11249,4133,796
11250,3279,2369
11251,9076,403
11252,4871,6511
11253,5671,7801
11254,4888,6947
11255,3697,6580
11256,4828,9189
11257,5031,8519
11258,3262,1907
11259,552,8629
11260,8625,9744
11261,7793,6623
11262,1609,8653
11263,431,4699
11264,9718,2102
11265,3595,9738
11266,4635,4698
11267,8303,4480
11268,7844,9542
11269,7793,8883
11270,2658,7556
11271,1089,8252
11272,4824,5211
11273,7793,3833
11274,7449,9689
11275,1833,4654
11276,1733,8274
11277,1273,9487
11278,3342,1595
11279,505,9906
11280,4531,6683
11281,9437,3539
11282,6546,1358
11283,5613,9507
11284,4850,3092
11285,5197,6154
11286,6799,2057
11287,7510,6126
11288,1397,1938
11289,9497,4146
11290,2656,6531
11291,3985,6234
11292,6428,8719
11293,15,8429
11294,9722,9030
11295,3454,5139
11296,9175,8946
11297,4044,1179
11298,281,7461
11299,6222,7763
11300,15,282
11301,9865,1579
11302,3695,9564
11303,7829,5574
11304,7940,8123
11305,3701,7592
11306,7259,2961
11307,2512,573
11308,7513,2968
11309,7145,1292
11310,4822,1695
11311,8416,3182
11312,9767,6482
11313,2536,5686
11314,616,3034
11315,9443,5875
11316,1518,8207
11317,7428,5092
11318,2007,7324
11319,4787,2443
11320,5285,215
11321,6901,1937
11322,4473,9552
11323,1394,1902
11324,9594,208
11325,6898,1419
11326,6641,2457
11327,2796,1686
11328,5233,6311
11329,2285,179
11330,4396,9101
11331,6222,3988
11332,5675,820
11333,4396,9922
11334,4216,1545
11335,7588,1137
11336,5436,1882
11337,7282,293
11338,1184,5186
11339,212,8974
11340,7278,6941
11341,510,6414
11342,9050,704
11343,1024,3730
11344,2116,3892
11345,5813,5320
11346,242,5120
11347,5968,8383
11348,528,1150
11349,5459,9748
11350,1516,5652
11351,3245,7059
11352,8624,6185
11353,179,458
11354,1271,840
11355,3717,8413
11356,2018,1422
11357,980,1151
11358,7477,6275
11359,3129,221
11360,3752,7316
11361,7410,2920
11362,5877,774
11363,8938,9517
11364,5404,8143
11365,6845,1507
11366,6254,3886
11367,1971,1995
11368,2246,4847
11369,4394,8704
11370,5215,5746
11371,4108,2299
11372,726,4320
11373,5080,3453
11374,7510,425
11375,8242,2029
11376,8441,9051
11377,4581,6597
11378,2502,1199
11379,9521,7246
11380,2223,1424
11381,9589,8827
11382,7218,4874
11383,9366,1920
11384,1443,1434
11385,9806,4029
11386,8330,5593
11387,8640,1949
11388,4432,3948
11389,9030,9292
11390,8134,7692
11391,4185,2830
11392,7191,6211
11393,2854,8415
11394,8610,3820
11395,8037,566
11396,3692,4753
11397,7449,4722
11398,3129,4891
11399,5436,2302
11400,8260,8244
11401,4080,3741
11402,3087,8175
11403,9595,217
11404,9210,2176
11405,5888,3193
11406,769,5851
11407,2408,1184
11408,5846,538
11409,629,3128
11410,980,2180
11411,8938,2245
11412,7129,3352
11413,4037,725
11414,5595,9218
11415,1222,4699
11416,2990,8869
11417,6297,5871
11418,3918,3126
11419,2688,1270
11420,5963,6478
11421,2585,2627
11422,2502,5859
11423,2983,1841
11424,5285,3458
11425,1131,5224
11426,761,2135
11427,1686,5552
11428,3084,2571
11429,5981,7526
11430,2465,4326
11431,8919,698
11432,2259,9629
11433,9168,4404
11434,2782,2956
11435,8550,9627
11436,1205,9613
11437,4396,1914
11438,8977,3079
11439,1484,3436
11440,4993,2829
11441,6222,5236
11442,6999,1589
11443,4619,4591
11444,1024,8710
11445,298,1370
11446,6511,1900
11447,2747,467
11448,1016,1433
11449,5719,6540
11450,8518,7735
11451,5461,7981
11452,5436,8937
11453,7093,8932
11454,4782,3252
11455,1288,9462
11456,7940,1512
11457,8575,5088
11458,6989,1872
11459,552,4408
11460,5644,4590
11461,3988,931
11462,6983,261
11463,8471,5928
11464,9163,4370
11465,6489,7847
11466,15,3337
11467,4626,3625
11468,9394,5385
11469,925,3005
11470,3969,4786
11471,5074,1492
11472,2839,8625
11473,7607,3578
11474,3017,1862
11475,3710,646
11476,7190,9653
11477,6824,9863
11478,1789,7057
11479,3756,9554
11480,1016,3169
11481,7143,9029
11482,5722,1785
11483,7426,1820
11484,5758,8780
11485,9810,8564
11486,9992,2663
11487,1458,1836
11488,6624,3331
11489,7945,1850
11490,9005,4355
11491,1833,1378
11492,8596,2774
11493,6486,8220
11494,4398,5670
11495,4062,7647
11496,5551,7424
11497,2869,3928
11498,3415,9245
11499,3836,9696
11500,8084,6500
11501,3253,6339
11502,8741,6362
11503,1334,686
11504,9917,7222
11505,7805,6885
11506,4418,795
11507,3953,9940
11508,7449,2365
11509,8200,9109
11510,7093,5348
11511,7226,2333
11512,4396,6789
11513,7793,8441
11514,4871,3744
11515,7687,7409
11516,6798,4881
11517,5436,3437
11518,5639,3333
11519,4080,5428
11520,9467,7937
11521,469,7882
11522,2549,647
11523,1865,9047
11524,7597,1959
11525,8926,7390
11526,5436,8893
11527,9718,8797
11528,9616,6492
11529,2042,9814
11530,3169,3877
11531,1552,3658
11532,7428,8031
11533,1583,8408
11534,9917,4256
11535,6758,2846
11536,4871,1679
11537,7793,5581
11538,2049,8058
11539,2640,7865
11540,9210,8279
11541,3890,911
11542,7226,2799
11543,986,7597
11544,4862,246
11545,3056,1005
11546,7903,8717
11547,6409,1513
11548,1458,1641
11549,7987,2078
11550,6496,6865
11551,7854,7515
11552,2112,1634
11553,4442,3898
11554,1154,1542
11555,4459,2810
11556,5693,1444
11557,5641,1902
11558,1450,791
11559,7214,125
11560,5570,8375
11561,2285,6728
11562,5727,8268
11563,5976,8509
11564,6186,5591
11565,5745,2847
11566,6229,1755
11567,7716,1546
11568,310,4271
11569,2339,3185
11570,1390,3319
11571,731,525
11572,6363,2969
11573,7899,6366
11574,89,4089
11575,4072,2161
11576,6222,1447
11577,1260,8080
11578,3457,3485
11579,1081,8575
11580,7929,4020
11581,8888,3890
11582,5147,6733
11583,8334,7420
11584,7881,8271
11585,1960,3405
11586,5430,3079
11587,6997,8509
11588,2785,4877
11589,716,6081
11590,1905,4925
11591,1071,5841
11592,4985,1815
11593,4897,3421
11594,5653,3910
11595,5483,2448
11596,678,7481
11597,45,1392
11598,6222,4483
11599,590,2951
11600,2990,3643
11601,2285,9484
11602,2915,5589
11603,4906,908
11604,488,6530
11605,7649,5334
11606,9139,1295
11607,9513,3609
11608,8205,8702
11609,8513,6698
11610,8571,9225
11611,4324,3710
11612,8997,78
11613,3584,4424
11614,2515,2639
11615,4128,1057
11616,9210,7025
11617,1350,8087
11618,3918,9796
11619,4601,1497
11620,6913,6727
11621,1285,9961
11622,8046,7681
11623,3953,3489
11624,6641,1871
11625,9067,216
11626,6872,4114
11627,6259,6882
11628,4496,3496
11629,1938,3465
11630,7061,6281
11631,2171,4538
11632,9594,3215
11633,8915,626
11634,63,8724
11635,8625,9962
11636,1439,2765
11637,2747,6066
11638,407,7554
11639,5436,866
11640,3059,7499
11641,6400,3751
11642,7263,6416
11643,9783,222
11644,8193,4339
11645,2909,6663
11646,5137,3651
11647,4212,1525
11648,3646,4379
11649,7581,8125
11650,8602,9893
11651,694,8795
11652,4584,8614
11653,2695,5365
11654,3813,5568
11655,528,7228
11656,6433,4200
11657,9231,2116
11658,426,956
11659,9677,2406
11660,2915,4564
11661,4871,965
11662,4801,7509
11663,4680,4751
11664,4498,1237
11665,2849,7171
11666,9279,9535
11667,142,7973
11668,6365,4972
11669,9644,7796
11670,769,3485
11671,828,754
11672,6898,1400
11673,9366,6400
11674,5939,9026
11675,5732,7331
11676,7524,5827
11677,6949,3633
11678,9201,5200
11679,8989,3285
11680,6674,5095
11681,6254,1148
11682,4516,7749
11683,5881,3173
11684,2285,8875
11685,2915,2616
11686,3556,201
11687,9305,2827
11688,5137,1505
11689,346,4567
11690,8571,8010
11691,4971,4789
11692,4782,8510
11693,7665,8554
11694,2022,612
11695,4496,8422
11696,6074,9179
11697,5760,6523
11698,9449,8202
11699,9234,2599
11700,1900,2711
11701,2491,932
11702,9811,8746
11703,4505,9042
11704,3869,9930
11705,7575,4254
11706,1890,681
11707,5123,8763
11708,1452,1112
11709,8104,8131
11710,1943,8156
11711,3264,2010
11712,765,5536
11713,2915,2069
11714,1024,7131
11715,1434,9475
11716,2581,9116
11717,6363,8395
11718,5925,1872
11719,5709,4574
11720,7426,1358
11721,8938,4861
11722,634,7117
11723,2909,8250
11724,7076,9703
11725,505,4962
11726,7510,5071
11727,6419,873
11728,2703,7523
11729,9617,1352
11730,5443,9428
11731,9494,7776
11732,6126,1176
11733,7881,8911
11734,8373,6484
11735,3951,3566
11736,3169,371
11737,3315,4912
11738,1113,877
11739,9767,1697
11740,2306,7109
11741,3182,6290
11742,2612,2197
11743,1002,72
11744,7411,9043
11745,1394,2645
11746,3442,7814
11747,7904,4901
11748,4933,7666
11749,6138,6080
11750,5288,8533
11751,2717,5554
11752,3559,2412
11753,7914,84
11754,6222,8989
11755,1253,4208
11756,5322,1428
11757,4601,6310
11758,4403,2210
11759,7191,4017
11760,6550,1192
11761,5423,3659
11762,282,2394
11763,1295,3562
11764,9168,50
11765,8278,5664
11766,8481,5146
11767,3200,3073
11768,5119,6056
11769,5441,7350
11770,1380,1772
11771,4594,2700
11772,6182,9251
11773,3581,1233
11774,1225,6783
11775,8176,7885
11776,2049,3646
11777,165,7348
11778,3715,2661
11779,4655,6584
11780,6072,1333
11781,2044,9753
11782,1184,6240
11783,4871,9865
11784,8962,6900
11785,7344,3373
11786,1064,9538
11787,1035,7637
11788,5613,7773
11789,3995,5205
11790,1715,5699
11791,9366,9844
11792,9366,6712
11793,4135,302
11794,6384,2890
11795,2456,552
11796,9827,802
11797,1001,3055
11798,4824,6133
11799,4396,8684
11800,2594,1258
11801,7143,6149
11802,2502,3242
11803,8784,7546
11804,6388,7065
11805,1222,9050
11806,4322,4718
11807,9615,4444
11808,1569,1741
11809,1892,9659
11810,5721,6920
11811,2500,1129
11812,2187,9859
11813,5546,2249
11814,2250,8695
11815,1222,7807
11816,7352,8643
11817,2915,3562
11818,868,8569
11819,1257,5223
11820,1000,3815
11821,15,3986
11822,9755,4895
11823,6796,4805
11824,4782,9816
11825,3879,4063
11826,2607,1537
11827,72,2841
11828,8386,6005
11829,7197,91
11830,8613,2836
11831,7510,378
11832,3655,2311
11833,5886,6546
11834,6222,9930
11835,2552,9335
11836,1970,584
11837,7510,2005
11838,5430,8976
11839,1780,2442
11840,1072,3745
11841,5920,6756
11842,4322,9624
11843,3644,9694
11844,5436,4813
11845,6546,4362
11846,6896,1993
11847,6369,7665
11848,903,9449
11849,3163,766
11850,798,9874
11851,9720,1592
11852,8550,2382
11853,4856,8963
11854,7535,5641
11855,5552,5997
11856,8680,6760
11857,2502,5819
11858,510,2233
11859,3200,2434
11860,1839,4955
11861,8700,8977
11862,9615,2499
11863,9668,5735
11864,2016,9841
11865,2502,9495
11866,4945,1793
11867,6525,6419
11868,6495,104
11869,2869,8125
11870,8808,2503
11871,5722,2508
11872,6925,791
11873,5168,8700
11874,2016,3222
11875,8741,8745
11876,2288,5776
11877,2703,4275
11878,3795,393
11879,1695,4647
11880,6546,4274
11881,9163,1778
11882,5099,2319
11883,1350,3538
11884,7084,520
11885,2909,9994
11886,7198,3430
11887,675,9978
11888,6540,8187
11889,2049,3684
11890,1592,6834
11891,4157,1930
11892,4952,9915
11893,5215,3034
11894,3049,9334
11895,8927,3811
11896,189,1468
11897,6182,7444
11898,3995,7868
11899,9139,8881
11900,8360,9870
11901,4322,4160
11902,6071,2197
11903,4933,2100
11904,5094,2501
11905,3564,2415
11906,974,4571
11907,6671,1329
11908,4871,798
11909,5107,3044
11910,2049,9140
11911,7642,1790
11912,2909,7803
11913,3711,7879
11914,5007,8106
11915,5988,7382
11916,441,6538
11917,7988,2340
11918,6476,712
11919,9655,9492
11920,4884,5985
11921,4148,438
11922,8613,7503
11923,1951,9946
11924,4941,7359
11925,7413,3818
11926,219,3792
11927,6525,1895
11928,5689,7527
11929,5989,1997
11930,9074,423
11931,7449,3704
11932,2494,3772
11933,6014,1356
11934,3562,994
11935,4086,5944
11936,9666,3257
11937,8151,9249
11938,4191,7289
11939,5797,4900
11940,6479,5721
11941,4837,2856
11942,2000,7787
11943,1988,3362
11944,4884,490
11945,4732,4341
11946,8977,5814
11947,9775,6812
11948,9918,6465
11949,501,8260
11950,5236,4297
11951,3873,4689
11952,8024,6602
11953,3728,7015
11954,6018,9602
11955,7147,200
11956,7679,3611
11957,1530,8529
11958,8058,8693
11959,4396,7366
11960,2584,5
11961,9482,5107
11962,3598,31
11963,7618,8092
11964,6388,6454
11965,5030,4269
11966,415,6571
11967,1257,8081
11968,2724,4926
11969,1985,2397
11970,3946,2799
11971,241,2455
11972,5831,2106
11973,7790,6574
11974,2502,1997
11975,7274,9589
11976,1649,9641
11977,2869,3876
11978,9411,3624
11979,2238,1452
11980,5991,801
11981,6222,8531
11982,7848,4031
11983,3235,8877
11984,6363,587
11985,9998,5646
11986,9742,2139
11987,5925,5677
11988,990,7234
11989,5831,8193
11990,4403,9316
11991,5788,3356
11992,2720,138
11993,2983,4995
11994,9419,4357
11995,737,699
11996,4137,1476
11997,6030,8953
11998,1295,236
11999,7793,7044
12000,505,363
12001,2486,2646
12002,1269,9516
12003,7364,175
12004,7524,8238
12005,2032,8255
12006,694,616
12007,1482,9398
12008,1880,4532
12009,1735,9927
12010,1453,6397
12011,4241,8212
12012,4801,7103
12013,4537,5919
12014,1394,3737
12015,1573,2580
12016,5613,2609
12017,9315,6780
12018,6999,8544
12019,7209,3444
12020,1495,8471
12021,7132,6096
12022,2061,5342
12023,3533,8307
12024,4777,4201
12025,3784,9088
12026,4777,3463
12027,9366,56
12028,5988,965
12029,3686,8557
12030,343,4052
12031,9139,6293
12032,9533,6395
12033,7131,3934
12034,6740,3551
12035,1926,9973
12036,7872,8526
12037,866,3443
12038,54,4015
12039,9322,8507
12040,77,8342
12041,6222,4277
12042,9175,672
12043,6411,1120
12044,4533,1241
12045,763,6977
12046,9643,3136
12047,159,2255
12048,2931,8929
12049,9010,7550
12050,2502,9222
12051,6222,5620
12052,854,2522
12053,3918,3966
12054,5181,5018
12055,803,2910
12056,2268,865
12057,8451,4860
12058,9341,8093
12059,7383,1360
12060,606,7676
12061,6565,4093
12062,3104,2120
12063,9443,806
12064,9003,5083
12065,6030,1375
12066,8501,414
12067,4803,6655
12068,8899,621
12069,1839,4086
12070,9731,8497
12071,5890,2387
12072,9417,93
12073,936,3965
12074,855,6922
12075,8736,9850
12076,7190,5013
12077,9206,633
12078,961,453
